Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
"contig_27735, contig_34963, contig_36844, contig_55275, contig_55923, contig_601, contig_61105",10203,1004200,38847.45,0,MAG_495,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Anaerotignaceae,g_RGIG5631,s_
"contig_19356, contig_2184, contig_26739, contig_32971, contig_36259, contig_58756, contig_817",4635,732221,890217.87,0,MAG_496,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
"contig_20647, contig_3273, contig_36286, contig_43945, contig_51891, contig_53796, contig_59199",4210,511194,2095525.76,0,MAG_499,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
"contig_16553, contig_16804, contig_18567, contig_18863, contig_19591, contig_23136, contig_25323, contig_2736, contig_27908, contig_29691, contig_29881, contig_33572, contig_33943, contig_35155, contig_3555, contig_42334, contig_47685, contig_48770, contig_50695, contig_50843, contig_51799, contig_51978, contig_52137, contig_53176, contig_53632, contig_54670, contig_56683, contig_57231, contig_57675, contig_60605, contig_60880, contig_60946, contig_6422",18567,2695077,132059.09,0,MAG_5,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
"contig_11220, contig_11411, contig_11919, contig_18862, contig_19091, contig_28209, contig_29441, contig_31518, contig_31818, contig_37470, contig_38913, contig_39033, contig_39786, contig_45278, contig_53282, contig_55661, contig_56249, contig_57011, contig_57392, contig_7639, contig_7640, contig_8948, contig_8949",12570,2588265,67462.65,0,MAG_50,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_UBA7173,s_UBA7173 sp900545955
"contig_10078, contig_14652, contig_22342, contig_33862, contig_35612, contig_52009, contig_8517",8551,1044707,76827.46,0,MAG_501,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_SIG530,g_SIG530,s_SIG530 sp015067075
"contig_13978, contig_2682, contig_2687, contig_43477, contig_54537, contig_54743, contig_58608",27670,2743177,60290.21,0,MAG_521,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_11384, contig_1389, contig_16368, contig_3858, contig_59444",22742,3815560,40572.79,0,MAG_502,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
"contig_20510, contig_23374, contig_32603, contig_37358, contig_44044, contig_46865, contig_4978",7761,777870,787541.21,0,MAG_507,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
"contig_12767, contig_17213, contig_18756, contig_19046, contig_20556, contig_22699, contig_23168, contig_24315, contig_29815, contig_30274, contig_31394, contig_32402, contig_3440, contig_40810, contig_41302, contig_42869, contig_48520, contig_49249, contig_49552, contig_53595, contig_53873, contig_60868, contig_8987",9065,1367653,85669.54,0,MAG_51,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp015065975
"contig_15264, contig_15265, contig_32315, contig_37680, contig_43162, contig_57504, contig_58656",33792,3100719,12517.55,0,MAG_511,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_UMGS1307,s_UMGS1307 sp017436675
"contig_51505, contig_52170, contig_55133, contig_55922, contig_60296, contig_61093, contig_6397",14999,1916516,1197362.55,0,MAG_512,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG622,s_
"contig_19318, contig_29783, contig_51757, contig_55632, contig_58488, contig_58902, contig_59765",21174,3041891,32800.74,0,MAG_514,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_HGM04593 sp017442185
"contig_1218, contig_24072, contig_32305, contig_35179, contig_47041, contig_49, contig_52964",3072,376620,69301.89,0,MAG_515,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
"contig_25120, contig_30715, contig_32336, contig_54975, contig_56609, contig_58366, contig_59559",7171,910402,184506.25,0,MAG_519,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1750,g_Spyradocola,s_
"contig_1221, contig_1222, contig_15889, contig_17583, contig_24971, contig_3445, contig_40403, contig_41436, contig_51685, contig_53234, contig_53451, contig_53553, contig_53779, contig_54089, contig_54331, contig_54960, contig_56933, contig_56985, contig_56986, contig_57342, contig_58197, contig_58487, contig_60514",9741,1499125,689517.45,0,MAG_52,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6097,s_
"contig_13847, contig_19439, contig_23349, contig_35353, contig_39374, contig_50738, contig_60925",4281,441864,248720.30,0,MAG_503,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_34425, contig_42191, contig_48452, contig_51706, contig_53848",1678,360810,44346.52,0,MAG_697,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_
"contig_19425, contig_8969",32539,3173471,2182519.84,0,MAG_791,chromosome,p_FirmicuteA,c_Clostridia,o_Monoglobales,f_Firm-18,g_UBA1775,s_
"contig_15796, contig_21181, contig_32032, contig_5218, contig_53621",8111,1276804,471572.24,0,MAG_699,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
"contig_3643, contig_43966, contig_57160, contig_9168",33310,3353094,6738.86,0,MAG_899,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Clostridium_AP,s_Clostridium_AP scindens
"contig_10193, contig_16379, contig_20402, contig_20896, contig_24743, contig_28790, contig_28935, contig_29614, contig_30329, contig_31795, contig_38727, contig_38757, contig_39308, contig_39462, contig_39956, contig_44826, contig_44827, contig_47272, contig_49183, contig_51553, contig_55230, contig_55645, contig_55763, contig_56066, contig_56767, contig_58682, contig_59274, contig_60874, contig_60944, contig_8476, contig_9503",23172,3041541,94752.58,0,MAG_9,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_17153, contig_24751, contig_28151, contig_31188, contig_33768, contig_38784, contig_40231, contig_43045, contig_43586, contig_47344, contig_54174, contig_54699, contig_56452, contig_56649, contig_57153, contig_59557, contig_60354, contig_60627, contig_60765",24308,2197355,36807.25,0,MAG_90,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1750,g_UBA1428,s_
"contig_27475, contig_41762, contig_5258, contig_54455",3769,214656,11178.72,0,MAG_900,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_Scatovivens,s_
"contig_42097, contig_49643, contig_59647, contig_59833",25333,2134041,8830.21,0,MAG_901,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UBA1740,s_UBA1740 sp017504785
"contig_46880, contig_50352, contig_50730, contig_53568",2920,365114,9905.59,0,MAG_903,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Flavonifractor,s_
"contig_51669, contig_54006, contig_54901",13919,2845402,281031.13,0,MAG_906,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
"contig_12159, contig_243, contig_4490, contig_54704",19884,2250648,2255382.12,0,MAG_908,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_15289, contig_23865, contig_3649, contig_54762",18040,2834259,427116.37,0,MAG_909,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_Limivicinus sp002320035
"contig_11620, contig_26763, contig_30876, contig_3567, contig_35875, contig_39512, contig_41341, contig_47098, contig_51584, contig_51729, contig_52022, contig_53257, contig_53289, contig_54070, contig_54766, contig_57715, contig_58984, contig_59764, contig_60720",16918,1929639,37103.27,0,MAG_91,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA3818,s_UBA3818 sp900557155
"contig_23400, contig_37088, contig_54603, contig_5499",27852,3016369,13333.81,0,MAG_910,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Avispirillum,s_
"contig_33065, contig_48, contig_55064, contig_56175",16927,2422216,235434.01,0,MAG_911,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
"contig_23486, contig_55404, contig_55509, contig_8783",25338,2523308,27989.98,0,MAG_912,chromosome,p_FirmicuteA,c_Clostridia,o_Monoglobales,f_Monoglobaceae,g_UMGS1326,s_
"contig_15344, contig_7807",15541,2439734,119956.78,0,MAG_913,chromosome,p_FirmicuteC,c_Negativicutes,o_Acidaminococcales,f_Acidaminococcaceae,g_Phascolarctobacterium_A,s_
"contig_11937, contig_24, contig_24369, contig_976",27085,3057601,35960.21,0,MAG_917,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp002404795
"contig_22107, contig_34235, contig_39183, contig_45145",33258,2996834,39281.62,0,MAG_919,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_HGM12619,s_HGM12619 sp017621705
"contig_30723, contig_32271, contig_40148, contig_44100, contig_46230, contig_46435, contig_48190, contig_51105, contig_51767, contig_51777, contig_53411, contig_56110, contig_57625, contig_58319, contig_60138, contig_7770, contig_8568, contig_9524, contig_9541",9429,1843543,319463.67,0,MAG_92,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
"contig_24407, contig_30204, contig_439, contig_54215",34351,3453627,26799.66,0,MAG_897,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Pseudolachnospira,s_
"contig_25797, contig_27736, contig_48405, contig_58057",18091,1886983,431509.09,0,MAG_895,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_18738, contig_27623, contig_27624, contig_8560",28520,1968274,12851.23,0,MAG_894,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_RGIG8482,s_
"contig_14813, contig_26481, contig_33701, contig_58132",31843,3948253,8698150.27,0,MAG_893,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAJFUH01,s_
"contig_11990, contig_12160, contig_15701, contig_16805, contig_20685, contig_44672, contig_45010, contig_45549, contig_45907, contig_47168, contig_47449, contig_51847, contig_51929, contig_52172, contig_52750, contig_52985, contig_53968, contig_59281, contig_60258, contig_60427",20341,3179268,117870.78,0,MAG_86,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
"contig_3583, contig_40805, contig_646, contig_9737",15910,2203010,46883.16,0,MAG_860,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp015067525
"contig_17461, contig_37934, contig_55518, contig_55534",3469,556485,98165.66,0,MAG_865,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_InstestinimonaA,s_InstestinimonaA gabonensis
"contig_15115, contig_32713, contig_5324, contig_5989",26051,3048209,328730.86,0,MAG_869,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
"contig_57988, contig_6190",20430,2488980,35005.15,0,MAG_870,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS172,s_
"contig_11050, contig_23193, contig_8217, contig_8297",27063,3242495,242845.74,0,MAG_872,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
"contig_42748, contig_45696, contig_55000, contig_7543",24120,1461221,35030.34,0,MAG_874,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_HGM13634,s_
"contig_19609, contig_19697, contig_21024, contig_4814",32878,3413670,8144.35,0,MAG_877,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_1348, contig_17950, contig_56046",20944,2826764,36888.06,0,MAG_920,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_Scatosoma,s_
"contig_22506, contig_22507, contig_22518, contig_28646",5981,842430,34769.17,0,MAG_878,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017435375
"contig_20641, contig_26419, contig_56173, contig_57013",22449,2395418,28400.98,0,MAG_880,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UBA11512,s_UBA11512 sp003522145
"contig_35978, contig_40887, contig_56709, contig_650",16984,2499846,1051762.11,0,MAG_881,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_
"contig_4916, contig_55418, contig_58191, contig_60228",29284,3094130,3250.34,0,MAG_882,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_238, contig_24914, contig_54196, contig_55060",14688,1751479,69531.94,0,MAG_885,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_,s_
"contig_18060, contig_18067, contig_18073, contig_47749",9707,1383779,5052.26,0,MAG_889,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017937485
"contig_12874, contig_26208, contig_2668, contig_27640, contig_29292, contig_30976, contig_33743, contig_3686, contig_37206, contig_38169, contig_42476, contig_42804, contig_45457, contig_46833, contig_47967, contig_53715, contig_55872, contig_59942, contig_60757",6138,865298,43921.55,0,MAG_89,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_
contig_19618,18625,2952503,3804.57,0,MAG_891,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_HGM04593 sp017442185
"contig_10801, contig_26325, contig_28865, contig_35403",5364,1134784,124282.81,0,MAG_892,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Desulfovibrio,s_Desulfovibrio sp900556755
"contig_11871, contig_15618, contig_23182, contig_26961, contig_34134, contig_41894, contig_44252, contig_47498, contig_48244, contig_51631, contig_51663, contig_51883, contig_52077, contig_52305, contig_55041, contig_55090, contig_55515, contig_58961, contig_61057",24591,2945537,3072007.15,0,MAG_88,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA6857,s_
"contig_12962, contig_55970, contig_56395, contig_59113",7769,789746,132171.89,0,MAG_859,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_25154, contig_33545, contig_34975, contig_59485",31107,3248680,9098.20,0,MAG_921,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_42360, contig_45579, contig_55289, contig_5977",20717,2497772,14058.37,0,MAG_923,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Negativibacillus,s_Negativibacillus sp017439985
"contig_11514, contig_22577, contig_57536",6590,777883,204925.02,0,MAG_961,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
"contig_25550, contig_507, contig_5455",14091,971492,3584.74,0,MAG_962,chromosome,p_Campylobacterota,c_Campylobacteria,o_Campylobacterales,f_Campylobacteraceae,g_Campylobacter,s_Campylobacter sp017506845
"contig_1230, contig_1233, contig_19228",2372,410292,12353.38,0,MAG_966,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_RGIG4097,s_RGIG4097 sp017461985
"contig_13017, contig_36350, contig_8606",20486,2138349,28622.23,0,MAG_967,chromosome,p_FirmicuteA,c_Clostridia,o_Monoglobales,f_Monoglobaceae,g_UMGS1820,s_
"contig_10655, contig_10927, contig_13793, contig_14963, contig_1534, contig_1538, contig_16104, contig_16583, contig_16589, contig_16942, contig_19915, contig_19916, contig_24628, contig_34220, contig_4634, contig_54329, contig_54664, contig_54839, contig_54954",11769,1840208,48735.16,0,MAG_97,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_21138, contig_463, contig_57588",29470,2921019,57631.97,0,MAG_974,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_CAG-303,s_
"contig_13100, contig_14648, contig_23184, contig_24051, contig_24683, contig_26254, contig_34810, contig_40053, contig_40912, contig_41089, contig_41154, contig_46509, contig_47050, contig_50680, contig_52124, contig_56269, contig_5745, contig_58400, contig_60960",9692,1692624,331396.83,0,MAG_98,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Schneewindia,s_
"contig_24347, contig_2844, contig_57734",29065,3204852,25193.17,0,MAG_981,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_17055, contig_32175, contig_4197",1607,210644,463392.67,0,MAG_984,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Flavonifractor,s_
"contig_3233, contig_4897, contig_9225",19828,2006731,14125.01,0,MAG_985,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_QANA01,s_QANA01 sp003149735
"contig_18081, contig_32445, contig_60269",5713,808858,20294.36,0,MAG_986,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017937485
"contig_33875, contig_406, contig_61110",5829,644048,5137.80,0,MAG_988,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
"contig_17806, contig_19496, contig_24887",2672,447015,37181.35,0,MAG_990,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_22431, contig_46078, contig_59043",13853,1983451,28791.62,0,MAG_991,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_RGIG3096,s_
"contig_16578, contig_48960, contig_49074",15046,2142603,35779.01,0,MAG_994,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017937485
"contig_38466, contig_55399, contig_55808",4395,380944,8895665.64,0,MAG_999,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Copromonas,s_Copromonas sp017435025
"contig_35259, contig_35676, contig_39107, contig_41084, contig_42208, contig_52862, contig_58245, contig_6103",11234,1181196,12471.96,0,MAG_419,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_10065, contig_25692, contig_36265",18651,2166052,56681.59,0,MAG_960,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG1959,s_
"contig_1397, contig_16497, contig_23492, contig_25635, contig_28675, contig_31223, contig_31721, contig_32231, contig_32232, contig_38928, contig_41570, contig_45383, contig_45525, contig_47316, contig_48443, contig_50944, contig_52617, contig_54078, contig_8864",17285,2173946,358727.42,0,MAG_96,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_HGM12789,s_
"contig_25401, contig_31981, contig_7974",4697,496341,1894686.20,0,MAG_959,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_15616, contig_44338, contig_58349",2045,283203,79902.22,0,MAG_958,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_UBA1685,s_UBA1685 sp017435905
"contig_14397, contig_14398, contig_19348, contig_23627",28220,1642065,13829.91,0,MAG_924,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-269,s_
"contig_38262, contig_50736, contig_58834, contig_59858",3994,392710,188594.20,0,MAG_925,chromosome,p_FirmicuteA,c_Tb-RUG-66,o_Tb-RUG-66,f_Tb-RUG-66,g_,s_
"contig_2072, contig_37463, contig_50304, contig_6002",28636,2960031,29092.47,0,MAG_927,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_Butyricicoccus,s_
"contig_20356, contig_22181, contig_25970, contig_26480, contig_27739, contig_27783, contig_30170, contig_33291, contig_3652, contig_44988, contig_46761, contig_48453, contig_49181, contig_49301, contig_49473, contig_52616, contig_5325, contig_60758",10318,1497332,439103.12,0,MAG_93,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_NSJ-62,s_
"contig_15820, contig_55451, contig_5568, contig_9202",32980,3385945,163559.44,0,MAG_931,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_23961, contig_55381, contig_56040",24106,2732674,340280.75,0,MAG_932,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_1XD8-76,s_
"contig_229, contig_54434, contig_55099, contig_6019",36483,3182592,509427.55,0,MAG_934,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Copromonas,s_
"contig_22400, contig_42879, contig_43695",2881,451811,17640.23,0,MAG_939,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_20972, contig_4059, contig_54494, contig_54863",20998,2602806,3740704.13,0,MAG_922,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Anaerotignaceae,g_Anaerotignum,s_
"contig_11334, contig_22541, contig_28789, contig_34987, contig_36781, contig_40910, contig_4148, contig_42229, contig_46013, contig_48750, contig_5090, contig_51813, contig_55279, contig_55347, contig_55691, contig_59180, contig_9738",10551,2464312,93925.03,0,MAG_94,chromosome,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_,s_
"contig_24127, contig_3393, contig_54646",5292,553446,88966.17,0,MAG_944,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_24120, contig_28985, contig_35528",2851,488590,559356.96,0,MAG_945,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Desulfovibrio,s_Desulfovibrio sp900556755
"contig_20867, contig_20870, contig_6009",28837,3067784,163994.33,0,MAG_946,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_11255, contig_13901, contig_14207, contig_1589, contig_20139, contig_2137, contig_24591, contig_35007, contig_37128, contig_4863, contig_49191, contig_51713, contig_52413, contig_54843, contig_56434, contig_58478, contig_58584, contig_59593, contig_60283",53598,4542224,134099.66,0,MAG_95,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Odoribacter,s_Odoribacter splanchnicus
"contig_31493, contig_54296, contig_54844",11410,871568,90269.62,0,MAG_951,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_Caccovivens,s_
"contig_22909, contig_22913, contig_22914",27138,2773876,3214.01,0,MAG_952,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_14953, contig_50381, contig_51542",2064,242807,18547.55,0,MAG_953,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1417,s_
"contig_12514, contig_17701, contig_56152",5509,539231,95152.91,0,MAG_955,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_22688, contig_4828, contig_51957",1256,182044,33360.66,0,MAG_942,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_NSJ-51,s_NSJ-51 sp900549795
"contig_14590, contig_34117, contig_42830, contig_5997",23801,2566263,9225.73,0,MAG_858,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_39821, contig_40388, contig_51317, contig_7655",3322,457766,37816.03,0,MAG_857,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Flavonifractor,s_
"contig_12277, contig_13812, contig_22915, contig_23650",28912,2776303,17510.01,0,MAG_854,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_21755, contig_3923, contig_59488, contig_60017",21803,2956409,69688.42,0,MAG_737,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_16803, contig_1981, contig_4242, contig_45558, contig_60118",4468,576383,92122.00,0,MAG_738,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_CAG-475,s_
"contig_22105, contig_24777, contig_32431, contig_33390, contig_38666, contig_38668, contig_38669, contig_44526, contig_44899, contig_45159, contig_45932, contig_46184, contig_48839, contig_51036, contig_5261, contig_53622, contig_54978, contig_55750, contig_58328, contig_60152, contig_9510",52614,3704017,263845.01,0,MAG_74,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Holdemania,s_Holdemania sp900120005
"contig_33162, contig_39644, contig_44536, contig_54071, contig_61132",42107,3164099,91730.87,0,MAG_742,chromosome,p_Spirochaetota,c_GWE2-31-10,o_GWE2-31-10,f_GWE2-31-10,g_RGIG8597,s_RGIG8597 sp017624275
"contig_10618, contig_55709, contig_56934, contig_59036, contig_7567",21809,2716962,43403.21,0,MAG_743,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pelethomonas,s_
"contig_27663, contig_4743, contig_60964, contig_61015, contig_8899",35904,2720059,117804.37,0,MAG_744,chromosome,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Anaeroplasmataceae,g_Pelethenecus,s_
"contig_19481, contig_43262, contig_53877, contig_6672, contig_9581",26073,3431427,14307.43,0,MAG_747,chromosome,p_FirmicuteA,c_Clostridia,o_UMGS1883,f_UMGS1540,g_SIG447,s_
"contig_20251, contig_20450, contig_3709, contig_5309, contig_8085",23802,2955611,24569.14,0,MAG_748,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
